Slot Id,Time slot,Imbalance,Imbalance price,Direction,DA price,Wind,Biomass,Fossil Gas,Fossil Hard Coal,Fossil Oil,Solar,Waste
2107,22.06.2025 22:30 - 22.06.2025 22:45,63,544.94,1,124.24,682,6.46,208.29,158.43,40.6,3.9,120.41
2108,22.06.2025 22:45 - 22.06.2025 23:00,63,29.17,1,124.24,670,6.46,208.29,158.43,40.6,3.9,120.41
2109,22.06.2025 23:00 - 22.06.2025 23:15,-86,101.62,-1,101.62,650,4.39,104.65,105.39,23.9,1.05,108.22
2110,22.06.2025 23:15 - 22.06.2025 23:30,-86,-2.84,-1,101.62,614,4.39,104.65,105.39,23.9,1.05,108.22
2111,22.06.2025 23:30 - 22.06.2025 23:45,-86,-17.42,-1,101.62,519,4.39,104.65,105.39,23.9,1.05,108.22
2112,22.06.2025 23:45 - 23.06.2025 00:00,-86,101.62,-1,101.62,592,4.39,104.65,105.39,23.9,1.05,108.22
2113,23.06.2025 00:00 - 23.06.2025 00:15,29,55.9,1,55.9,674,3.81,89.29,90.68,18.47,2.04,109.31
2114,23.06.2025 00:15 - 23.06.2025 00:30,29,5.36,1,55.9,627,3.81,89.29,90.68,18.47,2.04,109.31
2115,23.06.2025 00:30 - 23.06.2025 00:45,29,14.75,1,55.9,487,3.81,89.29,90.68,18.47,2.04,109.31
2116,23.06.2025 00:45 - 23.06.2025 01:00,29,181,1,55.9,300,3.81,89.29,90.68,18.47,2.04,109.31
2117,23.06.2025 01:00 - 23.06.2025 01:15,-41,670.5,-1,47.09,348,4.1,104.16,98.46,29.51,1.78,110.96
2118,23.06.2025 01:15 - 23.06.2025 01:30,-41,335.19,-1,47.09,374,4.1,104.16,98.46,29.51,1.78,110.96
2119,23.06.2025 01:30 - 23.06.2025 01:45,-41,200,-1,47.09,334,4.1,104.16,98.46,29.51,1.78,110.96
2120,23.06.2025 01:45 - 23.06.2025 02:00,-41,47.09,-1,47.09,333,4.1,104.16,98.46,29.51,1.78,110.96
2121,23.06.2025 02:00 - 23.06.2025 02:15,28,-5.34,1,37.34,331,3.64,83.57,86.56,17.16,2.44,107.66
2122,23.06.2025 02:15 - 23.06.2025 02:30,28,-17.29,1,37.34,289,3.64,83.57,86.56,17.16,2.44,107.66
2123,23.06.2025 02:30 - 23.06.2025 02:45,28,52.05,1,37.34,262,3.64,83.57,86.56,17.16,2.44,107.66
2124,23.06.2025 02:45 - 23.06.2025 03:00,28,43,1,37.34,290,3.64,83.57,86.56,17.16,2.44,107.66
2125,23.06.2025 03:00 - 23.06.2025 03:15,63,43,1,37.96,281,3.52,81.15,83.64,16.6,4.69,105.94
2126,23.06.2025 03:15 - 23.06.2025 03:30,63,43.21,1,37.96,249,3.52,81.15,83.64,16.6,4.69,105.94
2127,23.06.2025 03:30 - 23.06.2025 03:45,63,53.88,1,37.96,310,3.52,81.15,83.64,16.6,4.69,105.94
2128,23.06.2025 03:45 - 23.06.2025 04:00,63,-290.13,1,37.96,362,3.52,81.15,83.64,16.6,4.69,105.94
2129,23.06.2025 04:00 - 23.06.2025 04:15,60,-34.07,1,43.58,305,3.46,80.32,81.94,16.26,7.38,108.98
2130,23.06.2025 04:15 - 23.06.2025 04:30,60,20.07,1,43.58,333,3.46,80.32,81.94,16.26,7.38,108.98
2131,23.06.2025 04:30 - 23.06.2025 04:45,60,-28.11,1,43.58,349,3.46,80.32,81.94,16.26,7.38,108.98
2132,23.06.2025 04:45 - 23.06.2025 05:00,60,-16.24,1,43.58,341,3.46,80.32,81.94,16.26,7.38,108.98
2133,23.06.2025 05:00 - 23.06.2025 05:15,-92,49,-1,43.96,327,3.49,85,82.11,16.29,66.15,110.03
2134,23.06.2025 05:15 - 23.06.2025 05:30,-92,48.94,-1,43.96,297,3.49,85,82.11,16.29,66.15,110.03
2135,23.06.2025 05:30 - 23.06.2025 05:45,-92,347.24,-1,43.96,343,3.49,85,82.11,16.29,66.15,110.03
2136,23.06.2025 05:45 - 23.06.2025 06:00,-92,190.98,-1,43.96,322,3.49,85,82.11,16.29,66.15,110.03
2137,23.06.2025 06:00 - 23.06.2025 06:15,-34,175.51,-1,62.69,293,4.39,127.54,105.83,26.69,205.57,110.96
2138,23.06.2025 06:15 - 23.06.2025 06:30,-34,372.73,-1,62.69,252,4.39,127.54,105.83,26.69,205.57,110.96
2139,23.06.2025 06:30 - 23.06.2025 06:45,-34,540.65,-1,62.69,290,4.39,127.54,105.83,26.69,205.57,110.96
2140,23.06.2025 06:45 - 23.06.2025 07:00,-34,470.02,-1,62.69,292,4.39,127.54,105.83,26.69,205.57,110.96
2141,23.06.2025 07:00 - 23.06.2025 07:15,-19,670.5,-1,49.59,310,4.9,133.32,119.43,33.99,438.2,111.38
2142,23.06.2025 07:15 - 23.06.2025 07:30,-19,545.91,-1,49.59,362,4.9,133.32,119.43,33.99,438.2,111.38
2143,23.06.2025 07:30 - 23.06.2025 07:45,-19,545.91,-1,49.59,421,4.9,133.32,119.43,33.99,438.2,111.38
2144,23.06.2025 07:45 - 23.06.2025 08:00,-19,334.92,-1,49.59,438,4.9,133.32,119.43,33.99,438.2,111.38
2145,23.06.2025 08:00 - 23.06.2025 08:15,37,9.49,1,60.4,468,3.95,96.85,94.09,19.02,783.07,108.77
2146,23.06.2025 08:15 - 23.06.2025 08:30,37,-13.91,1,60.4,506,3.95,96.85,94.09,19.02,783.07,108.77
2147,23.06.2025 08:30 - 23.06.2025 08:45,37,-3.75,1,60.4,553,3.95,96.85,94.09,19.02,783.07,108.77
2148,23.06.2025 08:45 - 23.06.2025 09:00,37,-57.46,1,60.4,597,3.95,96.85,94.09,19.02,783.07,108.77
2149,23.06.2025 09:00 - 23.06.2025 09:15,-13,-68.51,-1,13.69,643,3.87,95.6,92.38,21.27,1091.85,110.8
2150,23.06.2025 09:15 - 23.06.2025 09:30,-13,0,-1,13.69,688,3.87,95.6,92.38,21.27,1091.85,110.8
2151,23.06.2025 09:30 - 23.06.2025 09:45,-13,-8,-1,13.69,731,3.87,95.6,92.38,21.27,1091.85,110.8
2152,23.06.2025 09:45 - 23.06.2025 10:00,-13,-38.23,-1,13.69,770,3.87,95.6,92.38,21.27,1091.85,110.8
2153,23.06.2025 10:00 - 23.06.2025 10:15,-41,-26.69,-1,5.15,805,3.21,76.43,75.12,21.26,913.3,114.23
2154,23.06.2025 10:15 - 23.06.2025 10:30,-41,5.15,-1,5.15,840,3.21,76.43,75.12,21.26,913.3,114.23
2155,23.06.2025 10:30 - 23.06.2025 10:45,-41,-4.96,-1,5.15,869,3.21,76.43,75.12,21.26,913.3,114.23
2156,23.06.2025 10:45 - 23.06.2025 11:00,-41,-4.39,-1,5.15,890,3.21,76.43,75.12,21.26,913.3,114.23
2157,23.06.2025 11:00 - 23.06.2025 11:15,0,67.92,-1,2.19,906,3.07,74.11,71.87,14.28,956.09,108.46
2158,23.06.2025 11:15 - 23.06.2025 11:30,0,87.82,-1,2.19,928,3.07,74.11,71.87,14.28,956.09,108.46
2159,23.06.2025 11:30 - 23.06.2025 11:45,0,2.19,-1,2.19,954,3.07,74.11,71.87,14.28,956.09,108.46
2160,23.06.2025 11:45 - 23.06.2025 12:00,0,-25.86,-1,2.19,984,3.07,74.11,71.87,14.28,956.09,108.46
2161,23.06.2025 12:00 - 23.06.2025 12:15,-46,-0.39,-1,0.95,1011,2.8,72.37,64.87,15.25,1203.37,110.39
2162,23.06.2025 12:15 - 23.06.2025 12:30,-46,0.95,-1,0.95,1046,2.8,72.37,64.87,15.25,1203.37,110.39
2163,23.06.2025 12:30 - 23.06.2025 12:45,-46,0.95,-1,0.95,1079,2.8,72.37,64.87,15.25,1203.37,110.39
2164,23.06.2025 12:45 - 23.06.2025 13:00,-46,0.39,-1,0.95,1094,2.8,72.37,64.87,15.25,1203.37,110.39
2165,23.06.2025 13:00 - 23.06.2025 13:15,60,-0.76,1,-0.76,1076,2.82,76.07,65.13,14.42,1106.15,111
2166,23.06.2025 13:15 - 23.06.2025 13:30,60,-0.76,1,-0.76,1099,2.82,76.07,65.13,14.42,1106.15,111
2167,23.06.2025 13:30 - 23.06.2025 13:45,60,121.19,1,-0.76,1125,2.82,76.07,65.13,14.42,1106.15,111
2168,23.06.2025 13:45 - 23.06.2025 14:00,60,17,1,-0.76,1143,2.82,76.07,65.13,14.42,1106.15,111
2169,23.06.2025 14:00 - 23.06.2025 14:15,9,17,1,0.32,1167,2.88,76.71,66.77,13.83,1255.64,110.57
2170,23.06.2025 14:15 - 23.06.2025 14:30,9,17,1,0.32,1184,2.88,76.71,66.77,13.83,1255.64,110.57
2171,23.06.2025 14:30 - 23.06.2025 14:45,9,15,1,0.32,1198,2.88,76.71,66.77,13.83,1255.64,110.57
2172,23.06.2025 14:45 - 23.06.2025 15:00,9,-13.41,1,0.32,1209,2.88,76.71,66.77,13.83,1255.64,110.57
2173,23.06.2025 15:00 - 23.06.2025 15:15,45,0.46,1,0.46,1219,2.91,76.04,67.83,13.51,1171.96,109.35
2174,23.06.2025 15:15 - 23.06.2025 15:30,45,-10,1,0.46,1228,2.91,76.04,67.83,13.51,1171.96,109.35
2175,23.06.2025 15:30 - 23.06.2025 15:45,45,0.46,1,0.46,1234,2.91,76.04,67.83,13.51,1171.96,109.35
2176,23.06.2025 15:45 - 23.06.2025 16:00,45,-7.01,1,0.46,1240,2.91,76.04,67.83,13.51,1171.96,109.35
2177,23.06.2025 16:00 - 23.06.2025 16:15,-82,-7.01,-1,0.79,1254,3.08,79.76,72.35,14.38,1167.8,104.69
2178,23.06.2025 16:15 - 23.06.2025 16:30,-82,-2.14,-1,0.79,1269,3.08,79.76,72.35,14.38,1167.8,104.69
2179,23.06.2025 16:30 - 23.06.2025 16:45,-82,0.79,-1,0.79,1279,3.08,79.76,72.35,14.38,1167.8,104.69
2180,23.06.2025 16:45 - 23.06.2025 17:00,-82,8,-1,0.79,1286,3.08,79.76,72.35,14.38,1167.8,104.69
2181,23.06.2025 17:00 - 23.06.2025 17:15,-58,-13.41,-1,1.31,1297,3.19,77.49,74.82,14.86,973.46,106.85
2182,23.06.2025 17:15 - 23.06.2025 17:30,-58,-13.41,-1,1.31,1306,3.19,77.49,74.82,14.86,973.46,106.85
2183,23.06.2025 17:30 - 23.06.2025 17:45,-58,1.31,-1,1.31,1317,3.19,77.49,74.82,14.86,973.46,106.85
2184,23.06.2025 17:45 - 23.06.2025 18:00,-58,1.31,-1,1.31,1334,3.19,77.49,74.82,14.86,973.46,106.85
2185,23.06.2025 18:00 - 23.06.2025 18:15,-1,3,-1,3,1367,3.16,77.42,73.77,14.66,899.67,109.94
2186,23.06.2025 18:15 - 23.06.2025 18:30,-1,13,-1,3,1360,3.16,77.42,73.77,14.66,899.67,109.94
2187,23.06.2025 18:30 - 23.06.2025 18:45,-1,3,-1,3,1347,3.16,77.42,73.77,14.66,899.67,109.94
2188,23.06.2025 18:45 - 23.06.2025 19:00,-1,3,-1,3,1333,3.16,77.42,73.77,14.66,899.67,109.94
2189,23.06.2025 19:00 - 23.06.2025 19:15,12,8.46,1,8.46,1322,3.54,84.66,83.59,16.58,591.07,111.29
2190,23.06.2025 19:15 - 23.06.2025 19:30,12,8.46,1,8.46,1311,3.54,84.66,83.59,16.58,591.07,111.29
2191,23.06.2025 19:30 - 23.06.2025 19:45,12,8.46,1,8.46,1307,3.54,84.66,83.59,16.58,591.07,111.29
2192,23.06.2025 19:45 - 23.06.2025 20:00,12,8.46,1,8.46,1305,3.54,84.66,83.59,16.58,591.07,111.29
2193,23.06.2025 20:00 - 23.06.2025 20:15,-17,37.77,-1,50.82,1308,3.69,83.79,87.68,17.39,245.12,106.09
2194,23.06.2025 20:15 - 23.06.2025 20:30,-17,47.66,-1,50.82,1311,3.69,83.79,87.68,17.39,245.12,106.09
2195,23.06.2025 20:30 - 23.06.2025 20:45,-17,0.33,-1,50.82,1310,3.69,83.79,87.68,17.39,245.12,106.09
2196,23.06.2025 20:45 - 23.06.2025 21:00,-17,10,-1,50.82,1311,3.69,83.79,87.68,17.39,245.12,106.09
2197,23.06.2025 21:00 - 23.06.2025 21:15,-58,-20.99,-1,48.3,1312,3.79,87.55,90.53,17.94,68.11,111.62
2198,23.06.2025 21:15 - 23.06.2025 21:30,-58,-22.16,-1,48.3,1313,3.79,87.55,90.53,17.94,68.11,111.62
2199,23.06.2025 21:30 - 23.06.2025 21:45,-58,-11.72,-1,48.3,1311,3.79,87.55,90.53,17.94,68.11,111.62
2200,23.06.2025 21:45 - 23.06.2025 22:00,-58,2.39,-1,48.3,1314,3.79,87.55,90.53,17.94,68.11,111.62
2201,23.06.2025 22:00 - 23.06.2025 22:15,27,11.04,1,11.04,1320,3.88,88.32,92.2,18.27,12.14,113.25
2202,23.06.2025 22:15 - 23.06.2025 22:30,27,-3.84,1,11.04,1319,3.88,88.32,92.2,18.27,12.14,113.25
2203,23.06.2025 22:30 - 23.06.2025 22:45,27,11.04,1,11.04,1314,3.88,88.32,92.2,18.27,12.14,113.25
2204,23.06.2025 22:45 - 23.06.2025 23:00,27,-5.14,1,11.04,1300,3.88,88.32,92.2,18.27,12.14,113.25
2205,23.06.2025 23:00 - 23.06.2025 23:15,-10,5.08,-1,5.08,1257,3.83,86.96,91.64,18.16,11.56,113.17
2206,23.06.2025 23:15 - 23.06.2025 23:30,-10,5.08,-1,5.08,1249,3.83,86.96,91.64,18.16,11.56,113.17
2207,23.06.2025 23:30 - 23.06.2025 23:45,-10,-6.57,-1,5.08,1397,3.83,86.96,91.64,18.16,11.56,113.17
2208,23.06.2025 23:45 - 24.06.2025 00:00,-10,-6.7,-1,5.08,1384,3.83,86.96,91.64,18.16,11.56,113.17
2209,24.06.2025 00:00 - 24.06.2025 00:15,-43,19.63,-1,4.16,1395,3.6,86.14,85.72,17.01,11.51,112.89
2210,24.06.2025 00:15 - 24.06.2025 00:30,-43,4.16,-1,4.16,1253,3.6,86.14,85.72,17.01,11.51,112.89
2211,24.06.2025 00:30 - 24.06.2025 00:45,-43,20,-1,4.16,1237,3.6,86.14,85.72,17.01,11.51,112.89
2212,24.06.2025 00:45 - 24.06.2025 01:00,-43,17,-1,4.16,1289,3.6,86.14,85.72,17.01,11.51,112.89
2213,24.06.2025 01:00 - 24.06.2025 01:15,-20,57.01,-1,4.15,1224,3.54,78.75,83.96,16.92,11.06,114.26
2214,24.06.2025 01:15 - 24.06.2025 01:30,-20,4.15,-1,4.15,1167,3.54,78.75,83.96,16.92,11.06,114.26
2215,24.06.2025 01:30 - 24.06.2025 01:45,-20,4.15,-1,4.15,1202,3.54,78.75,83.96,16.92,11.06,114.26
2216,24.06.2025 01:45 - 24.06.2025 02:00,-20,4.15,-1,4.15,1178,3.54,78.75,83.96,16.92,11.06,114.26
2217,24.06.2025 02:00 - 24.06.2025 02:15,-4,4.15,-1,4.15,1197,3.57,78.49,84.82,16.82,9.89,113.44
2218,24.06.2025 02:15 - 24.06.2025 02:30,-4,4.15,-1,4.15,1208,3.57,78.49,84.82,16.82,9.89,113.44
2219,24.06.2025 02:30 - 24.06.2025 02:45,-4,0.28,-1,4.15,1196,3.57,78.49,84.82,16.82,9.89,113.44
2220,24.06.2025 02:45 - 24.06.2025 03:00,-4,2,-1,4.15,1206,3.57,78.49,84.82,16.82,9.89,113.44
2221,24.06.2025 03:00 - 24.06.2025 03:15,53,1.98,1,4.14,1208,3.74,81.2,89.05,17.65,10.74,112.69
2222,24.06.2025 03:15 - 24.06.2025 03:30,53,4.14,1,4.14,1128,3.74,81.2,89.05,17.65,10.74,112.69
2223,24.06.2025 03:30 - 24.06.2025 03:45,53,17,1,4.14,1125,3.74,81.2,89.05,17.65,10.74,112.69
2224,24.06.2025 03:45 - 24.06.2025 04:00,53,10.68,1,4.14,1128,3.74,81.2,89.05,17.65,10.74,112.69
2225,24.06.2025 04:00 - 24.06.2025 04:15,69,18.23,1,4.13,1037,3.59,84.33,85.44,16.95,12.85,113.88
2226,24.06.2025 04:15 - 24.06.2025 04:30,69,4.13,1,4.13,1042,3.59,84.33,85.44,16.95,12.85,113.88
2227,24.06.2025 04:30 - 24.06.2025 04:45,69,10.68,1,4.13,1044,3.59,84.33,85.44,16.95,12.85,113.88
2228,24.06.2025 04:45 - 24.06.2025 05:00,69,4.13,1,4.13,1037,3.59,84.33,85.44,16.95,12.85,113.88
2229,24.06.2025 05:00 - 24.06.2025 05:15,-42,-6.14,-1,4.14,1042,3.47,82.89,82.03,16.27,66.06,112.82
2230,24.06.2025 05:15 - 24.06.2025 05:30,-42,2.21,-1,4.14,1105,3.47,82.89,82.03,16.27,66.06,112.82
2231,24.06.2025 05:30 - 24.06.2025 05:45,-42,0,-1,4.14,1118,3.47,82.89,82.03,16.27,66.06,112.82
2232,24.06.2025 05:45 - 24.06.2025 06:00,-42,1.04,-1,4.14,1116,3.47,82.89,82.03,16.27,66.06,112.82
2233,24.06.2025 06:00 - 24.06.2025 06:15,157,-8,1,4.45,1126,3.41,84.42,80.66,16.01,237.53,112.78
2234,24.06.2025 06:15 - 24.06.2025 06:30,157,-6.7,1,4.45,1363,3.41,84.42,80.66,16.01,237.53,112.78
2235,24.06.2025 06:30 - 24.06.2025 06:45,157,179.58,1,4.45,1445,3.41,84.42,80.66,16.01,237.53,112.78
2236,24.06.2025 06:45 - 24.06.2025 07:00,157,29.47,1,4.45,1438,3.41,84.42,80.66,16.01,237.53,112.78
2237,24.06.2025 07:00 - 24.06.2025 07:15,107,118.81,1,44.48,1434,3.87,99.58,92.33,19.9,480.12,114.76
2238,24.06.2025 07:15 - 24.06.2025 07:30,107,44.48,1,44.48,1411,3.87,99.58,92.33,19.9,480.12,114.76
2239,24.06.2025 07:30 - 24.06.2025 07:45,107,5.03,1,44.48,1422,3.87,99.58,92.33,19.9,480.12,114.76
2240,24.06.2025 07:45 - 24.06.2025 08:00,107,5.03,1,44.48,1432,3.87,99.58,92.33,19.9,480.12,114.76
2241,24.06.2025 08:00 - 24.06.2025 08:15,76,3.71,1,16.74,1439,4.16,98.73,100.42,25.62,792.72,113.76
2242,24.06.2025 08:15 - 24.06.2025 08:30,76,-1,1,16.74,1427,4.16,98.73,100.42,25.62,792.72,113.76
2243,24.06.2025 08:30 - 24.06.2025 08:45,76,1.86,1,16.74,1422,4.16,98.73,100.42,25.62,792.72,113.76
2244,24.06.2025 08:45 - 24.06.2025 09:00,76,-1.75,1,16.74,1424,4.16,98.73,100.42,25.62,792.72,113.76
2245,24.06.2025 09:00 - 24.06.2025 09:15,5,-17.76,1,2.23,1428,3.44,79.62,82.05,16.63,808.63,108.74
2246,24.06.2025 09:15 - 24.06.2025 09:30,5,-27.59,1,2.23,1431,3.44,79.62,82.05,16.63,808.63,108.74
2247,24.06.2025 09:30 - 24.06.2025 09:45,5,-67.38,1,2.23,1429,3.44,79.62,82.05,16.63,808.63,108.74
2248,24.06.2025 09:45 - 24.06.2025 10:00,5,-68.98,1,2.23,1430,3.44,79.62,82.05,16.63,808.63,108.74
2249,24.06.2025 10:00 - 24.06.2025 10:15,57,-5.08,1,0.02,1427,2.99,78.93,69.79,22.42,1052.26,104.88
2250,24.06.2025 10:15 - 24.06.2025 10:30,57,-40.19,1,0.02,1418,2.99,78.93,69.79,22.42,1052.26,104.88
2251,24.06.2025 10:30 - 24.06.2025 10:45,57,-32.55,1,0.02,1399,2.99,78.93,69.79,22.42,1052.26,104.88
2252,24.06.2025 10:45 - 24.06.2025 11:00,57,0.02,1,0.02,1370,2.99,78.93,69.79,22.42,1052.26,104.88
2253,24.06.2025 11:00 - 24.06.2025 11:15,1,-4.24,1,-0.32,1307,3.17,82.26,74.76,14.85,1128.32,106.16
2254,24.06.2025 11:15 - 24.06.2025 11:30,1,-0.32,1,-0.32,1293,3.17,82.26,74.76,14.85,1128.32,106.16
2255,24.06.2025 11:30 - 24.06.2025 11:45,1,-0.66,1,-0.32,1287,3.17,82.26,74.76,14.85,1128.32,106.16
2256,24.06.2025 11:45 - 24.06.2025 12:00,1,-0.32,1,-0.32,1293,3.17,82.26,74.76,14.85,1128.32,106.16
2257,24.06.2025 12:00 - 24.06.2025 12:15,51,-2.84,1,-1.89,1302,3.15,81.56,73.85,15.64,1180.14,105.42
2258,24.06.2025 12:15 - 24.06.2025 12:30,51,-10.72,1,-1.89,1300,3.15,81.56,73.85,15.64,1180.14,105.42
2259,24.06.2025 12:30 - 24.06.2025 12:45,51,-1.89,1,-1.89,1290,3.15,81.56,73.85,15.64,1180.14,105.42
2260,24.06.2025 12:45 - 24.06.2025 13:00,51,26.05,1,-1.89,1280,3.15,81.56,73.85,15.64,1180.14,105.42
2261,24.06.2025 13:00 - 24.06.2025 13:15,113,-2.54,1,-2.54,1259,3.09,81.33,72.56,14.42,1236.42,105.97
2262,24.06.2025 13:15 - 24.06.2025 13:30,113,13.09,1,-2.54,1258,3.09,81.33,72.56,14.42,1236.42,105.97
2263,24.06.2025 13:30 - 24.06.2025 13:45,113,-2.54,1,-2.54,1260,3.09,81.33,72.56,14.42,1236.42,105.97
2264,24.06.2025 13:45 - 24.06.2025 14:00,113,-2.75,1,-2.54,1261,3.09,81.33,72.56,14.42,1236.42,105.97
2265,24.06.2025 14:00 - 24.06.2025 14:15,35,-1.84,1,-1.84,1271,3.07,70.89,71.93,15.32,1253.67,110.3
2266,24.06.2025 14:15 - 24.06.2025 14:30,35,-2.82,1,-1.84,1262,3.07,70.89,71.93,15.32,1253.67,110.3
2267,24.06.2025 14:30 - 24.06.2025 14:45,35,-1.84,1,-1.84,1258,3.07,70.89,71.93,15.32,1253.67,110.3
2268,24.06.2025 14:45 - 24.06.2025 15:00,35,-1.84,1,-1.84,1258,3.07,70.89,71.93,15.32,1253.67,110.3
2269,24.06.2025 15:00 - 24.06.2025 15:15,-4,-1.46,-1,-1.46,1256,21.45,71.74,73.66,19.94,871.8,111.76
2270,24.06.2025 15:15 - 24.06.2025 15:30,-4,-1.46,-1,-1.46,1247,21.45,71.74,73.66,19.94,871.8,111.76
2271,24.06.2025 15:30 - 24.06.2025 15:45,-4,18.66,-1,-1.46,1233,21.45,71.74,73.66,19.94,871.8,111.76
2272,24.06.2025 15:45 - 24.06.2025 16:00,-4,-1.46,-1,-1.46,1232,21.45,71.74,73.66,19.94,871.8,111.76
2273,24.06.2025 16:00 - 24.06.2025 16:15,-77,365.15,-1,3.33,1277,92.29,72.66,74.96,14.96,596.65,110.99
2274,24.06.2025 16:15 - 24.06.2025 16:30,-77,11.02,-1,3.33,1284,92.29,72.66,74.96,14.96,596.65,110.99
2275,24.06.2025 16:30 - 24.06.2025 16:45,-77,-0.94,-1,3.33,1284,92.29,72.66,74.96,14.96,596.65,110.99
2276,24.06.2025 16:45 - 24.06.2025 17:00,-77,123.67,-1,3.33,1279,92.29,72.66,74.96,14.96,596.65,110.99
2277,24.06.2025 17:00 - 24.06.2025 17:15,-11,-21.09,-1,3.75,1274,83.92,74.28,76.32,17.74,511.91,105.92
2278,24.06.2025 17:15 - 24.06.2025 17:30,-11,-13.77,-1,3.75,1258,83.92,74.28,76.32,17.74,511.91,105.92
2279,24.06.2025 17:30 - 24.06.2025 17:45,-11,0,-1,3.75,1236,83.92,74.28,76.32,17.74,511.91,105.92
2280,24.06.2025 17:45 - 24.06.2025 18:00,-11,3.75,-1,3.75,1216,83.92,74.28,76.32,17.74,511.91,105.92
2281,24.06.2025 18:00 - 24.06.2025 18:15,37,1354.56,1,30.17,1200,96.52,83.66,89.2,20.73,410.77,106.47
2282,24.06.2025 18:15 - 24.06.2025 18:30,37,57.08,1,30.17,1179,96.52,83.66,89.2,20.73,410.77,106.47
2283,24.06.2025 18:30 - 24.06.2025 18:45,37,58.18,1,30.17,1156,96.52,83.66,89.2,20.73,410.77,106.47
2284,24.06.2025 18:45 - 24.06.2025 19:00,37,30.17,1,30.17,1135,96.52,83.66,89.2,20.73,410.77,106.47
2285,24.06.2025 19:00 - 24.06.2025 19:15,27,2.14,1,75.28,1115,88.85,87.57,95.6,24.32,207.2,111.91
2286,24.06.2025 19:15 - 24.06.2025 19:30,27,-4.7,1,75.28,1101,88.85,87.57,95.6,24.32,207.2,111.91
2287,24.06.2025 19:30 - 24.06.2025 19:45,27,75.28,1,75.28,1095,88.85,87.57,95.6,24.32,207.2,111.91
2288,24.06.2025 19:45 - 24.06.2025 20:00,27,3.2,1,75.28,1093,88.85,87.57,95.6,24.32,207.2,111.91
2289,24.06.2025 20:00 - 24.06.2025 20:15,-13,10.05,-1,90.03,1093,92.02,92.9,96.33,19.04,103.44,116.23
2290,24.06.2025 20:15 - 24.06.2025 20:30,-13,1.37,-1,90.03,1093,92.02,92.9,96.33,19.04,103.44,116.23
2291,24.06.2025 20:30 - 24.06.2025 20:45,-13,-50.88,-1,90.03,1090,92.02,92.9,96.33,19.04,103.44,116.23
2292,24.06.2025 20:45 - 24.06.2025 21:00,-13,-60.52,-1,90.03,1086,92.02,92.9,96.33,19.04,103.44,116.23
2293,24.06.2025 21:00 - 24.06.2025 21:15,52,-17.1,1,90.35,1087,175.56,93.74,99.33,20.33,23.36,117.59
2294,24.06.2025 21:15 - 24.06.2025 21:30,52,90.35,1,90.35,1099,175.56,93.74,99.33,20.33,23.36,117.59
2295,24.06.2025 21:30 - 24.06.2025 21:45,52,7.5,1,90.35,1110,175.56,93.74,99.33,20.33,23.36,117.59
2296,24.06.2025 21:45 - 24.06.2025 22:00,52,14.28,1,90.35,1120,175.56,93.74,99.33,20.33,23.36,117.59
2297,24.06.2025 22:00 - 24.06.2025 22:15,-117,14.48,-1,85.03,1134,153.38,97.66,103.55,25.66,0.45,119.7
2298,24.06.2025 22:15 - 24.06.2025 22:30,-117,35,-1,85.03,1149,153.38,97.66,103.55,25.66,0.45,119.7
2299,24.06.2025 22:30 - 24.06.2025 22:45,-117,11.99,-1,85.03,1164,153.38,97.66,103.55,25.66,0.45,119.7
2300,24.06.2025 22:45 - 24.06.2025 23:00,-117,5.74,-1,85.03,1174,153.38,97.66,103.55,25.66,0.45,119.7
2301,24.06.2025 23:00 - 24.06.2025 23:15,62,110.65,1,26.29,1179,120.91,93.53,105.57,21.38,0.47,118.1
2302,24.06.2025 23:15 - 24.06.2025 23:30,62,59.33,1,26.29,1181,120.91,93.53,105.57,21.38,0.47,118.1
2303,24.06.2025 23:30 - 24.06.2025 23:45,62,108.76,1,26.29,1142,120.91,93.53,105.57,21.38,0.47,118.1
2304,24.06.2025 23:45 - 25.06.2025 00:00,62,243.34,1,26.29,1055,120.91,93.53,105.57,21.38,0.47,118.1
2305,25.06.2025 00:00 - 25.06.2025 00:15,75,998.58,1,50,1066,36.15,148.16,145.13,29.18,1.45,128.49
2306,25.06.2025 00:15 - 25.06.2025 00:30,75,998.58,1,50,1087,36.15,148.16,145.13,29.18,1.45,128.49
2307,25.06.2025 00:30 - 25.06.2025 00:45,75,50,1,50,1045,36.15,148.16,145.13,29.18,1.45,128.49
2308,25.06.2025 00:45 - 25.06.2025 01:00,75,50.89,1,50,1038,36.15,148.16,145.13,29.18,1.45,128.49
2309,25.06.2025 01:00 - 25.06.2025 01:15,23,51.15,1,51.15,1062,4.45,92.82,107.58,21.25,1.66,117.9
2310,25.06.2025 01:15 - 25.06.2025 01:30,23,-6.6,1,51.15,1074,4.45,92.82,107.58,21.25,1.66,117.9
2311,25.06.2025 01:30 - 25.06.2025 01:45,23,-6.14,1,51.15,1085,4.45,92.82,107.58,21.25,1.66,117.9
2312,25.06.2025 01:45 - 25.06.2025 02:00,23,-2.88,1,51.15,1053,4.45,92.82,107.58,21.25,1.66,117.9
2313,25.06.2025 02:00 - 25.06.2025 02:15,86,4.05,1,40.69,1103,4.49,93.49,108.33,21.4,1.89,117.68
2314,25.06.2025 02:15 - 25.06.2025 02:30,86,-0.62,1,40.69,1129,4.49,93.49,108.33,21.4,1.89,117.68
