Slot Id,Time slot,Imbalance price,DA price,Wind,Biomass,Fossil Gas,Fossil Hard Coal,Fossil Oil,Solar,Waste
1715,18.06.2025 20:30 - 18.06.2025 20:45,81.05,81.05,927,7.59,117.91,112.56,22.67,302.42,111.75
1716,18.06.2025 20:45 - 18.06.2025 21:00,3.71,81.05,931,7.59,117.91,112.56,22.67,302.42,111.75
1717,18.06.2025 21:00 - 18.06.2025 21:15,0,81.37,931,9.59,232.53,163.6,37.52,67.77,117.85
1718,18.06.2025 21:15 - 18.06.2025 21:30,10.28,81.37,921,9.59,232.53,163.6,37.52,67.77,117.85
1719,18.06.2025 21:30 - 18.06.2025 21:45,10.24,81.37,905,9.59,232.53,163.6,37.52,67.77,117.85
1720,18.06.2025 21:45 - 18.06.2025 22:00,0.23,81.37,897,9.59,232.53,163.6,37.52,67.77,117.85
1721,18.06.2025 22:00 - 18.06.2025 22:15,7.94,80.07,901,9.74,242,167.89,38.96,7.95,121.34
1722,18.06.2025 22:15 - 18.06.2025 22:30,10.21,80.07,909,9.74,242,167.89,38.96,7.95,121.34
1723,18.06.2025 22:30 - 18.06.2025 22:45,-1.86,80.07,920,9.74,242,167.89,38.96,7.95,121.34
1724,18.06.2025 22:45 - 18.06.2025 23:00,-5.77,80.07,929,9.74,242,167.89,38.96,7.95,121.34
1725,18.06.2025 23:00 - 18.06.2025 23:15,335.21,74.6,934,7.45,112.61,113.18,25.1,8.07,117.65
1726,18.06.2025 23:15 - 18.06.2025 23:30,181.01,74.6,943,7.45,112.61,113.18,25.1,8.07,117.65
1727,18.06.2025 23:30 - 18.06.2025 23:45,74.6,74.6,1027,7.45,112.61,113.18,25.1,8.07,117.65
1728,18.06.2025 23:45 - 19.06.2025 00:00,74.6,74.6,1039,7.45,112.61,113.18,25.1,8.07,117.65
1729,19.06.2025 00:00 - 19.06.2025 00:15,0.38,68.84,1046,7.6,98.9,109.72,21.61,5.76,117.65
1730,19.06.2025 00:15 - 19.06.2025 00:30,-1,68.84,1067,7.6,98.9,109.72,21.61,5.76,117.65
1731,19.06.2025 00:30 - 19.06.2025 00:45,0,68.84,1046,7.6,98.9,109.72,21.61,5.76,117.65
1732,19.06.2025 00:45 - 19.06.2025 01:00,-4.51,68.84,1020,7.6,98.9,109.72,21.61,5.76,117.65
1733,19.06.2025 01:00 - 19.06.2025 01:15,66.3,66.3,984,7.53,100.27,110.57,21.78,8.46,117.74
1734,19.06.2025 01:15 - 19.06.2025 01:30,66.3,66.3,1053,7.53,100.27,110.57,21.78,8.46,117.74
1735,19.06.2025 01:30 - 19.06.2025 01:45,-2.9,66.3,1072,7.53,100.27,110.57,21.78,8.46,117.74
1736,19.06.2025 01:45 - 19.06.2025 02:00,-1.69,66.3,1076,7.53,100.27,110.57,21.78,8.46,117.74
1737,19.06.2025 02:00 - 19.06.2025 02:15,0.35,63.47,1084,7.54,99.65,112.58,22.17,8.92,117.84
1738,19.06.2025 02:15 - 19.06.2025 02:30,6.6,63.47,1089,7.54,99.65,112.58,22.17,8.92,117.84
1739,19.06.2025 02:30 - 19.06.2025 02:45,63.47,63.47,1122,7.54,99.65,112.58,22.17,8.92,117.84
1740,19.06.2025 02:45 - 19.06.2025 03:00,63.47,63.47,1140,7.54,99.65,112.58,22.17,8.92,117.84
1741,19.06.2025 03:00 - 19.06.2025 03:15,-4.97,19.15,1158,8.13,111.18,117.97,23.23,9.79,118.46
1742,19.06.2025 03:15 - 19.06.2025 03:30,-5,19.15,1167,8.13,111.18,117.97,23.23,9.79,118.46
1743,19.06.2025 03:30 - 19.06.2025 03:45,-7.25,19.15,1176,8.13,111.18,117.97,23.23,9.79,118.46
1744,19.06.2025 03:45 - 19.06.2025 04:00,-2.86,19.15,1170,8.13,111.18,117.97,23.23,9.79,118.46
1745,19.06.2025 04:00 - 19.06.2025 04:15,4.46,4.46,1159,7.79,111.19,116.82,22.99,12.84,118.08
1746,19.06.2025 04:15 - 19.06.2025 04:30,4.46,4.46,1150,7.79,111.19,116.82,22.99,12.84,118.08
1747,19.06.2025 04:30 - 19.06.2025 04:45,10,4.46,1158,7.79,111.19,116.82,22.99,12.84,118.08
1748,19.06.2025 04:45 - 19.06.2025 05:00,4.46,4.46,1182,7.79,111.19,116.82,22.99,12.84,118.08
1749,19.06.2025 05:00 - 19.06.2025 05:15,25.05,25.05,1219,7.47,100.15,110.53,21.78,109.55,116.85
1750,19.06.2025 05:15 - 19.06.2025 05:30,-3.17,25.05,1228,7.47,100.15,110.53,21.78,109.55,116.85
1751,19.06.2025 05:30 - 19.06.2025 05:45,-1,25.05,1224,7.47,100.15,110.53,21.78,109.55,116.85
1752,19.06.2025 05:45 - 19.06.2025 06:00,25.05,25.05,1254,7.47,100.15,110.53,21.78,109.55,116.85
1753,19.06.2025 06:00 - 19.06.2025 06:15,-8,59.27,1268,7.25,101.06,108.59,21.39,383.1,115.44
1754,19.06.2025 06:15 - 19.06.2025 06:30,0.01,59.27,1264,7.25,101.06,108.59,21.39,383.1,115.44
1755,19.06.2025 06:30 - 19.06.2025 06:45,59.71,59.27,1301,7.25,101.06,108.59,21.39,383.1,115.44
1756,19.06.2025 06:45 - 19.06.2025 07:00,61.61,59.27,1291,7.25,101.06,108.59,21.39,383.1,115.44
1757,19.06.2025 07:00 - 19.06.2025 07:15,87.18,58.38,1330,7.37,102.82,109.32,21.53,895.46,109.45
1758,19.06.2025 07:15 - 19.06.2025 07:30,58.38,58.38,1360,7.37,102.82,109.32,21.53,895.46,109.45
1759,19.06.2025 07:30 - 19.06.2025 07:45,-3.35,58.38,1381,7.37,102.82,109.32,21.53,895.46,109.45
1760,19.06.2025 07:45 - 19.06.2025 08:00,58.38,58.38,1346,7.37,102.82,109.32,21.53,895.46,109.45
1761,19.06.2025 08:00 - 19.06.2025 08:15,-78.83,40.29,1373,7.83,111.65,117.64,23.85,1520.76,108.59
1762,19.06.2025 08:15 - 19.06.2025 08:30,-99.01,40.29,1360,7.83,111.65,117.64,23.85,1520.76,108.59
1763,19.06.2025 08:30 - 19.06.2025 08:45,-60.11,40.29,1352,7.83,111.65,117.64,23.85,1520.76,108.59
1764,19.06.2025 08:45 - 19.06.2025 09:00,-22.17,40.29,1347,7.83,111.65,117.64,23.85,1520.76,108.59
1765,19.06.2025 09:00 - 19.06.2025 09:15,2.72,2.72,1344,6.95,92.73,98.55,19.96,1698.23,106.16
1766,19.06.2025 09:15 - 19.06.2025 09:30,-27.4,2.72,1334,6.95,92.73,98.55,19.96,1698.23,106.16
1767,19.06.2025 09:30 - 19.06.2025 09:45,2.72,2.72,1319,6.95,92.73,98.55,19.96,1698.23,106.16
1768,19.06.2025 09:45 - 19.06.2025 10:00,-2.55,2.72,1297,6.95,92.73,98.55,19.96,1698.23,106.16
1769,19.06.2025 10:00 - 19.06.2025 10:15,494.09,-0.04,1247,6.96,92.98,97.68,19.68,1758.97,111.22
1770,19.06.2025 10:15 - 19.06.2025 10:30,310.6,-0.04,1225,6.96,92.98,97.68,19.68,1758.97,111.22
1771,19.06.2025 10:30 - 19.06.2025 10:45,18,-0.04,1195,6.96,92.98,97.68,19.68,1758.97,111.22
1772,19.06.2025 10:45 - 19.06.2025 11:00,4,-0.04,1168,6.96,92.98,97.68,19.68,1758.97,111.22
1773,19.06.2025 11:00 - 19.06.2025 11:15,726.17,1.8,1174,6.83,91.97,96.89,21.18,1822.08,114.38
1774,19.06.2025 11:15 - 19.06.2025 11:30,411.72,1.8,1148,6.83,91.97,96.89,21.18,1822.08,114.38
1775,19.06.2025 11:30 - 19.06.2025 11:45,1.8,1.8,1132,6.83,91.97,96.89,21.18,1822.08,114.38
1776,19.06.2025 11:45 - 19.06.2025 12:00,-50.46,1.8,1127,6.83,91.97,96.89,21.18,1822.08,114.38
1777,19.06.2025 12:00 - 19.06.2025 12:15,1.93,1.93,1125,5.67,102.24,99.01,19.48,1702.24,113.51
1778,19.06.2025 12:15 - 19.06.2025 12:30,-4,1.93,1115,5.67,102.24,99.01,19.48,1702.24,113.51
1779,19.06.2025 12:30 - 19.06.2025 12:45,-16.97,1.93,1102,5.67,102.24,99.01,19.48,1702.24,113.51
1780,19.06.2025 12:45 - 19.06.2025 13:00,-17.42,1.93,1090,5.67,102.24,99.01,19.48,1702.24,113.51
1781,19.06.2025 13:00 - 19.06.2025 13:15,2.95,2.95,1080,4.27,103.72,103.42,20.3,1887.07,112.64
1782,19.06.2025 13:15 - 19.06.2025 13:30,2.95,2.95,1071,4.27,103.72,103.42,20.3,1887.07,112.64
1783,19.06.2025 13:30 - 19.06.2025 13:45,-10,2.95,1065,4.27,103.72,103.42,20.3,1887.07,112.64
1784,19.06.2025 13:45 - 19.06.2025 14:00,2.95,2.95,1056,4.27,103.72,103.42,20.3,1887.07,112.64
1785,19.06.2025 14:00 - 19.06.2025 14:15,-5.36,4.13,1046,4.03,98.87,96.81,19.03,1854.45,112.76
1786,19.06.2025 14:15 - 19.06.2025 14:30,-3.79,4.13,1032,4.03,98.87,96.81,19.03,1854.45,112.76
1787,19.06.2025 14:30 - 19.06.2025 14:45,-48.87,4.13,1021,4.03,98.87,96.81,19.03,1854.45,112.76
1788,19.06.2025 14:45 - 19.06.2025 15:00,-258.92,4.13,1013,4.03,98.87,96.81,19.03,1854.45,112.76
1789,19.06.2025 15:00 - 19.06.2025 15:15,-15.89,0.71,1004,3.96,98.87,95.27,19.01,1666.89,112.75
1790,19.06.2025 15:15 - 19.06.2025 15:30,-15.41,0.71,987,3.96,98.87,95.27,19.01,1666.89,112.75
1791,19.06.2025 15:30 - 19.06.2025 15:45,-13.26,0.71,969,3.96,98.87,95.27,19.01,1666.89,112.75
1792,19.06.2025 15:45 - 19.06.2025 16:00,-25.79,0.71,947,3.96,98.87,95.27,19.01,1666.89,112.75
1793,19.06.2025 16:00 - 19.06.2025 16:15,-13.41,-3.12,894,3.95,93.53,94.65,19.2,1569.76,113.56
1794,19.06.2025 16:15 - 19.06.2025 16:30,-20,-3.12,888,3.95,93.53,94.65,19.2,1569.76,113.56
1795,19.06.2025 16:30 - 19.06.2025 16:45,-3.12,-3.12,881,3.95,93.53,94.65,19.2,1569.76,113.56
1796,19.06.2025 16:45 - 19.06.2025 17:00,-3.12,-3.12,882,3.95,93.53,94.65,19.2,1569.76,113.56
1797,19.06.2025 17:00 - 19.06.2025 17:15,-41.52,0.47,915,5.34,110.38,130.44,28.31,1982.8,114.56
1798,19.06.2025 17:15 - 19.06.2025 17:30,-107.87,0.47,900,5.34,110.38,130.44,28.31,1982.8,114.56
1799,19.06.2025 17:30 - 19.06.2025 17:45,-47.44,0.47,885,5.34,110.38,130.44,28.31,1982.8,114.56
1800,19.06.2025 17:45 - 19.06.2025 18:00,-1,0.47,871,5.34,110.38,130.44,28.31,1982.8,114.56
1801,19.06.2025 18:00 - 19.06.2025 18:15,80.33,80.33,859,4.76,107.73,115.82,22.84,1456.65,113.88
1802,19.06.2025 18:15 - 19.06.2025 18:30,80.33,80.33,841,4.76,107.73,115.82,22.84,1456.65,113.88
1803,19.06.2025 18:30 - 19.06.2025 18:45,80.33,80.33,823,4.76,107.73,115.82,22.84,1456.65,113.88
1804,19.06.2025 18:45 - 19.06.2025 19:00,80.33,80.33,801,4.76,107.73,115.82,22.84,1456.65,113.88
1805,19.06.2025 19:00 - 19.06.2025 19:15,-49.39,118.48,778,4.36,101.48,105.32,21.17,729.16,113.44
1806,19.06.2025 19:15 - 19.06.2025 19:30,-42.5,118.48,759,4.36,101.48,105.32,21.17,729.16,113.44
1807,19.06.2025 19:30 - 19.06.2025 19:45,-1,118.48,740,4.36,101.48,105.32,21.17,729.16,113.44
1808,19.06.2025 19:45 - 19.06.2025 20:00,-2.96,118.48,725,4.36,101.48,105.32,21.17,729.16,113.44
1809,19.06.2025 20:00 - 19.06.2025 20:15,-7.93,138.85,710,4.48,98,108.82,21.43,305.64,112.84
1810,19.06.2025 20:15 - 19.06.2025 20:30,138.85,138.85,698,4.48,98,108.82,21.43,305.64,112.84
1811,19.06.2025 20:30 - 19.06.2025 20:45,138.85,138.85,685,4.48,98,108.82,21.43,305.64,112.84
1812,19.06.2025 20:45 - 19.06.2025 21:00,199.16,138.85,673,4.48,98,108.82,21.43,305.64,112.84
1813,19.06.2025 21:00 - 19.06.2025 21:15,141.8,141.8,664,4.94,131.46,120.39,29.33,86.88,114.78
1814,19.06.2025 21:15 - 19.06.2025 21:30,141.8,141.8,663,4.94,131.46,120.39,29.33,86.88,114.78
1815,19.06.2025 21:30 - 19.06.2025 21:45,141.8,141.8,668,4.94,131.46,120.39,29.33,86.88,114.78
1816,19.06.2025 21:45 - 19.06.2025 22:00,-2,141.8,674,4.94,131.46,120.39,29.33,86.88,114.78
1817,19.06.2025 22:00 - 19.06.2025 22:15,1.71,129.66,678,4.54,104.25,110.34,21.88,9.82,113.21
1818,19.06.2025 22:15 - 19.06.2025 22:30,129.66,129.66,684,4.54,104.25,110.34,21.88,9.82,113.21
1819,19.06.2025 22:30 - 19.06.2025 22:45,12.17,129.66,689,4.54,104.25,110.34,21.88,9.82,113.21
1820,19.06.2025 22:45 - 19.06.2025 23:00,-28.31,129.66,694,4.54,104.25,110.34,21.88,9.82,113.21
1821,19.06.2025 23:00 - 19.06.2025 23:15,108.89,108.89,697,4.49,99.05,108.9,21.76,5.75,114.09
1822,19.06.2025 23:15 - 19.06.2025 23:30,108.89,108.89,702,4.49,99.05,108.9,21.76,5.75,114.09
1823,19.06.2025 23:30 - 19.06.2025 23:45,108.89,108.89,728,4.49,99.05,108.9,21.76,5.75,114.09
1824,19.06.2025 23:45 - 20.06.2025 00:00,108.89,108.89,739,4.49,99.05,108.9,21.76,5.75,114.09
1825,20.06.2025 00:00 - 20.06.2025 00:15,137.31,109.01,728,4.85,114.48,118.69,28.99,3.43,114.87
1826,20.06.2025 00:15 - 20.06.2025 00:30,109.01,109.01,772,4.85,114.48,118.69,28.99,3.43,114.87
1827,20.06.2025 00:30 - 20.06.2025 00:45,109.01,109.01,769,4.85,114.48,118.69,28.99,3.43,114.87
1828,20.06.2025 00:45 - 20.06.2025 01:00,109.01,109.01,777,4.85,114.48,118.69,28.99,3.43,114.87
1829,20.06.2025 01:00 - 20.06.2025 01:15,19.35,104.57,761,4.66,104.95,113.46,22.45,2.78,114.92
1830,20.06.2025 01:15 - 20.06.2025 01:30,56.73,104.57,764,4.66,104.95,113.46,22.45,2.78,114.92
1831,20.06.2025 01:30 - 20.06.2025 01:45,104.57,104.57,726,4.66,104.95,113.46,22.45,2.78,114.92
1832,20.06.2025 01:45 - 20.06.2025 02:00,104.57,104.57,717,4.66,104.95,113.46,22.45,2.78,114.92
1833,20.06.2025 02:00 - 20.06.2025 02:15,100.56,100.56,704,4.6,100.7,111.54,21.95,2.63,113.83
1834,20.06.2025 02:15 - 20.06.2025 02:30,35.57,100.56,675,4.6,100.7,111.54,21.95,2.63,113.83
1835,20.06.2025 02:30 - 20.06.2025 02:45,53.13,100.56,642,4.6,100.7,111.54,21.95,2.63,113.83
1836,20.06.2025 02:45 - 20.06.2025 03:00,100.56,100.56,625,4.6,100.7,111.54,21.95,2.63,113.83
1837,20.06.2025 03:00 - 20.06.2025 03:15,104,104,619,4.55,99.63,110.37,21.74,2.74,113.93
1838,20.06.2025 03:15 - 20.06.2025 03:30,12.88,104,597,4.55,99.63,110.37,21.74,2.74,113.93
1839,20.06.2025 03:30 - 20.06.2025 03:45,13.41,104,579,4.55,99.63,110.37,21.74,2.74,113.93
1840,20.06.2025 03:45 - 20.06.2025 04:00,13.41,104,567,4.55,99.63,110.37,21.74,2.74,113.93
1841,20.06.2025 04:00 - 20.06.2025 04:15,48.22,99.48,538,4.68,117.31,114.06,28.13,6.68,116.64
1842,20.06.2025 04:15 - 20.06.2025 04:30,52.84,99.48,523,4.68,117.31,114.06,28.13,6.68,116.64
1843,20.06.2025 04:30 - 20.06.2025 04:45,335.18,99.48,497,4.68,117.31,114.06,28.13,6.68,116.64
1844,20.06.2025 04:45 - 20.06.2025 05:00,402.22,99.48,471,4.68,117.31,114.06,28.13,6.68,116.64
1845,20.06.2025 05:00 - 20.06.2025 05:15,268.14,109.04,437,4.37,109.68,105.9,21.29,104.73,115.09
1846,20.06.2025 05:15 - 20.06.2025 05:30,109.04,109.04,414,4.37,109.68,105.9,21.29,104.73,115.09
1847,20.06.2025 05:30 - 20.06.2025 05:45,52.79,109.04,383,4.37,109.68,105.9,21.29,104.73,115.09
1848,20.06.2025 05:45 - 20.06.2025 06:00,109.04,109.04,374,4.37,109.68,105.9,21.29,104.73,115.09
1849,20.06.2025 06:00 - 20.06.2025 06:15,-6.01,120.9,381,4.07,102.25,98.21,19.36,376.43,112.64
1850,20.06.2025 06:15 - 20.06.2025 06:30,0,120.9,390,4.07,102.25,98.21,19.36,376.43,112.64
1851,20.06.2025 06:30 - 20.06.2025 06:45,120.9,120.9,380,4.07,102.25,98.21,19.36,376.43,112.64
1852,20.06.2025 06:45 - 20.06.2025 07:00,-5,120.9,378,4.07,102.25,98.21,19.36,376.43,112.64
1853,20.06.2025 07:00 - 20.06.2025 07:15,-8,118.65,330,4.47,104.87,108.38,21.37,1001.67,115.06
1854,20.06.2025 07:15 - 20.06.2025 07:30,118.65,118.65,256,4.47,104.87,108.38,21.37,1001.67,115.06
1855,20.06.2025 07:30 - 20.06.2025 07:45,118.65,118.65,297,4.47,104.87,108.38,21.37,1001.67,115.06
1856,20.06.2025 07:45 - 20.06.2025 08:00,-20.12,118.65,249,4.47,104.87,108.38,21.37,1001.67,115.06
1857,20.06.2025 08:00 - 20.06.2025 08:15,110.97,110.97,231,5.14,112.83,125.67,24.76,1796.8,115.34
1858,20.06.2025 08:15 - 20.06.2025 08:30,110.97,110.97,226,5.14,112.83,125.67,24.76,1796.8,115.34
1859,20.06.2025 08:30 - 20.06.2025 08:45,344.81,110.97,215,5.14,112.83,125.67,24.76,1796.8,115.34
1860,20.06.2025 08:45 - 20.06.2025 09:00,110.97,110.97,207,5.14,112.83,125.67,24.76,1796.8,115.34
1861,20.06.2025 09:00 - 20.06.2025 09:15,752.18,81.68,203,5.44,114.56,133.43,26.35,2511.57,117.21
1862,20.06.2025 09:15 - 20.06.2025 09:30,350.13,81.68,201,5.44,114.56,133.43,26.35,2511.57,117.21
1863,20.06.2025 09:30 - 20.06.2025 09:45,81.68,81.68,199,5.44,114.56,133.43,26.35,2511.57,117.21
1864,20.06.2025 09:45 - 20.06.2025 10:00,9.15,81.68,197,5.44,114.56,133.43,26.35,2511.57,117.21
1865,20.06.2025 10:00 - 20.06.2025 10:15,-3,15.65,196,5.57,120.24,136.94,26.92,3044.31,117.4
1866,20.06.2025 10:15 - 20.06.2025 10:30,1.31,15.65,193,5.57,120.24,136.94,26.92,3044.31,117.4
1867,20.06.2025 10:30 - 20.06.2025 10:45,-16.02,15.65,190,5.57,120.24,136.94,26.92,3044.31,117.4
1868,20.06.2025 10:45 - 20.06.2025 11:00,-10.09,15.65,188,5.57,120.24,136.94,26.92,3044.31,117.4
1869,20.06.2025 11:00 - 20.06.2025 11:15,4.19,4.19,188,6.13,124.38,151.23,29.7,3329.33,114.17
1870,20.06.2025 11:15 - 20.06.2025 11:30,4.19,4.19,187,6.13,124.38,151.23,29.7,3329.33,114.17
1871,20.06.2025 11:30 - 20.06.2025 11:45,-7.83,4.19,188,6.13,124.38,151.23,29.7,3329.33,114.17
1872,20.06.2025 11:45 - 20.06.2025 12:00,-6.55,4.19,188,6.13,124.38,151.23,29.7,3329.33,114.17
1873,20.06.2025 12:00 - 20.06.2025 12:15,0.51,0.51,186,3.78,90.28,90.82,17.9,2887.08,103.58
1874,20.06.2025 12:15 - 20.06.2025 12:30,0.51,0.51,184,3.78,90.28,90.82,17.9,2887.08,103.58
1875,20.06.2025 12:30 - 20.06.2025 12:45,512.12,0.51,185,3.78,90.28,90.82,17.9,2887.08,103.58
1876,20.06.2025 12:45 - 20.06.2025 13:00,0.51,0.51,186,3.78,90.28,90.82,17.9,2887.08,103.58
1877,20.06.2025 13:00 - 20.06.2025 13:15,-0.52,-0.52,185,3.64,97.57,86.76,17.15,2506.6,113.55
1878,20.06.2025 13:15 - 20.06.2025 13:30,-6.7,-0.52,191,3.64,97.57,86.76,17.15,2506.6,113.55
1879,20.06.2025 13:30 - 20.06.2025 13:45,-7,-0.52,196,3.64,97.57,86.76,17.15,2506.6,113.55
1880,20.06.2025 13:45 - 20.06.2025 14:00,-13.41,-0.52,202,3.64,97.57,86.76,17.15,2506.6,113.55
1881,20.06.2025 14:00 - 20.06.2025 14:15,-20,0.37,210,3.63,95.29,86.61,17.12,2489.73,110.65
1882,20.06.2025 14:15 - 20.06.2025 14:30,-10,0.37,217,3.63,95.29,86.61,17.12,2489.73,110.65
1883,20.06.2025 14:30 - 20.06.2025 14:45,-13.41,0.37,226,3.63,95.29,86.61,17.12,2489.73,110.65
1884,20.06.2025 14:45 - 20.06.2025 15:00,-13.4,0.37,234,3.63,95.29,86.61,17.12,2489.73,110.65
1885,20.06.2025 15:00 - 20.06.2025 15:15,-16.32,4.06,240,3.51,90.74,83.54,16.54,2605.7,108.18
1886,20.06.2025 15:15 - 20.06.2025 15:30,-13.4,4.06,246,3.51,90.74,83.54,16.54,2605.7,108.18
1887,20.06.2025 15:30 - 20.06.2025 15:45,-13.41,4.06,252,3.51,90.74,83.54,16.54,2605.7,108.18
1888,20.06.2025 15:45 - 20.06.2025 16:00,-6,4.06,252,3.51,90.74,83.54,16.54,2605.7,108.18
1889,20.06.2025 16:00 - 20.06.2025 16:15,-6,25.68,249,5.6,121.6,136.65,26.99,2936.61,112.35
1890,20.06.2025 16:15 - 20.06.2025 16:30,1.86,25.68,241,5.6,121.6,136.65,26.99,2936.61,112.35
1891,20.06.2025 16:30 - 20.06.2025 16:45,13.27,25.68,232,5.6,121.6,136.65,26.99,2936.61,112.35
1892,20.06.2025 16:45 - 20.06.2025 17:00,1.86,25.68,224,5.6,121.6,136.65,26.99,2936.61,112.35
1893,20.06.2025 17:00 - 20.06.2025 17:15,1.31,87.34,218,5.65,121.88,137.73,27.2,2360.79,115.64
1894,20.06.2025 17:15 - 20.06.2025 17:30,4.02,87.34,212,5.65,121.88,137.73,27.2,2360.79,115.64
1895,20.06.2025 17:30 - 20.06.2025 17:45,1.56,87.34,207,5.65,121.88,137.73,27.2,2360.79,115.64
1896,20.06.2025 17:45 - 20.06.2025 18:00,-13.41,87.34,201,5.65,121.88,137.73,27.2,2360.79,115.64
1897,20.06.2025 18:00 - 20.06.2025 18:15,-7.69,111.01,195,5.32,115.5,129.71,25.64,1608.41,114.29
1898,20.06.2025 18:15 - 20.06.2025 18:30,408.5,111.01,189,5.32,115.5,129.71,25.64,1608.41,114.29
1899,20.06.2025 18:30 - 20.06.2025 18:45,20.11,111.01,184,5.32,115.5,129.71,25.64,1608.41,114.29
1900,20.06.2025 18:45 - 20.06.2025 19:00,111.01,111.01,178,5.32,115.5,129.71,25.64,1608.41,114.29
1901,20.06.2025 19:00 - 20.06.2025 19:15,20.11,135.62,172,4.81,120.08,116.3,23,804.95,113.24
1902,20.06.2025 19:15 - 20.06.2025 19:30,64,135.62,166,4.81,120.08,116.3,23,804.95,113.24
1903,20.06.2025 19:30 - 20.06.2025 19:45,135.62,135.62,161,4.81,120.08,116.3,23,804.95,113.24
1904,20.06.2025 19:45 - 20.06.2025 20:00,135.62,135.62,158,4.81,120.08,116.3,23,804.95,113.24
1905,20.06.2025 20:00 - 20.06.2025 20:15,79,199.57,156,4.56,115.47,110.06,21.77,305.02,114.35
1906,20.06.2025 20:15 - 20.06.2025 20:30,199.57,199.57,157,4.56,115.47,110.06,21.77,305.02,114.35
1907,20.06.2025 20:30 - 20.06.2025 20:45,199.57,199.57,160,4.56,115.47,110.06,21.77,305.02,114.35
1908,20.06.2025 20:45 - 20.06.2025 21:00,20.11,199.57,164,4.56,115.47,110.06,21.77,305.02,114.35
1909,20.06.2025 21:00 - 20.06.2025 21:15,57.06,178.63,167,4.47,109.88,107.71,21.26,77.14,115.25
1910,20.06.2025 21:15 - 20.06.2025 21:30,26.81,178.63,166,4.47,109.88,107.71,21.26,77.14,115.25
1911,20.06.2025 21:30 - 20.06.2025 21:45,57.08,178.63,166,4.47,109.88,107.71,21.26,77.14,115.25
1912,20.06.2025 21:45 - 20.06.2025 22:00,55,178.63,167,4.47,109.88,107.71,21.26,77.14,115.25
1913,20.06.2025 22:00 - 20.06.2025 22:15,137.05,137.05,168,39.58,135.69,119.3,27.43,4.33,117.76
1914,20.06.2025 22:15 - 20.06.2025 22:30,137.05,137.05,168,39.58,135.69,119.3,27.43,4.33,117.76
1915,20.06.2025 22:30 - 20.06.2025 22:45,137.05,137.05,169,39.58,135.69,119.3,27.43,4.33,117.76
1916,20.06.2025 22:45 - 20.06.2025 23:00,137.05,137.05,170,39.58,135.69,119.3,27.43,4.33,117.76
1917,20.06.2025 23:00 - 20.06.2025 23:15,121.37,121.37,171,122.09,104.6,108.83,21.47,2.38,116.5
1918,20.06.2025 23:15 - 20.06.2025 23:30,20.11,121.37,173,122.09,104.6,108.83,21.47,2.38,116.5
1919,20.06.2025 23:30 - 20.06.2025 23:45,52.93,121.37,154,122.09,104.6,108.83,21.47,2.38,116.5
1920,20.06.2025 23:45 - 21.06.2025 00:00,53.17,121.37,179,122.09,104.6,108.83,21.47,2.38,116.5
1921,21.06.2025 00:00 - 21.06.2025 00:15,118.51,118.51,175,223.04,99.22,105.73,20.87,3.14,117.67
1922,21.06.2025 00:15 - 21.06.2025 00:30,128.43,118.51,179,223.04,99.22,105.73,20.87,3.14,117.67
1923,21.06.2025 00:30 - 21.06.2025 00:45,118.51,118.51,190,223.04,99.22,105.73,20.87,3.14,117.67
1924,21.06.2025 00:45 - 21.06.2025 01:00,118.51,118.51,188,223.04,99.22,105.73,20.87,3.14,117.67
1925,21.06.2025 01:00 - 21.06.2025 01:15,182.46,110.48,196,229.37,102.43,107.43,21.2,3.29,118.34
1926,21.06.2025 01:15 - 21.06.2025 01:30,52.9,110.48,200,229.37,102.43,107.43,21.2,3.29,118.34
1927,21.06.2025 01:30 - 21.06.2025 01:45,110.48,110.48,199,229.37,102.43,107.43,21.2,3.29,118.34
1928,21.06.2025 01:45 - 21.06.2025 02:00,110.48,110.48,178,229.37,102.43,107.43,21.2,3.29,118.34
1929,21.06.2025 02:00 - 21.06.2025 02:15,51.64,108.15,171,229.71,99.1,107.74,21.26,3.41,116.24
1930,21.06.2025 02:15 - 21.06.2025 02:30,108.15,108.15,176,229.71,99.1,107.74,21.26,3.41,116.24
1931,21.06.2025 02:30 - 21.06.2025 02:45,108.15,108.15,177,229.71,99.1,107.74,21.26,3.41,116.24
1932,21.06.2025 02:45 - 21.06.2025 03:00,48.76,108.15,179,229.71,99.1,107.74,21.26,3.41,116.24
1933,21.06.2025 03:00 - 21.06.2025 03:15,106.75,106.75,166,226.92,135.26,120.6,30.28,3.89,117.28
1934,21.06.2025 03:15 - 21.06.2025 03:30,335.15,106.75,168,226.92,135.26,120.6,30.28,3.89,117.28
1935,21.06.2025 03:30 - 21.06.2025 03:45,335.15,106.75,183,226.92,135.26,120.6,30.28,3.89,117.28
1936,21.06.2025 03:45 - 21.06.2025 04:00,106.75,106.75,202,226.92,135.26,120.6,30.28,3.89,117.28
1937,21.06.2025 04:00 - 21.06.2025 04:15,52.99,109.1,210,227.51,97.52,106.02,20.91,8.5,115.23
1938,21.06.2025 04:15 - 21.06.2025 04:30,52.25,109.1,208,227.51,97.52,106.02,20.91,8.5,115.23
1939,21.06.2025 04:30 - 21.06.2025 04:45,51.64,109.1,202,227.51,97.52,106.02,20.91,8.5,115.23
